title,model_family,generation_number,is_pro,storage_gb_numeric,condition,price,wasPrice,price_discount_pct,available,sold,was_lot
Apple iPhone 12 64GB 128GB Clean IMEI Unlocked IOS WIFI LTE 5G,iPhone 12,12.0,False,64.0,Used,152.0,,,0.0,1.0,False
Apple iPhone 12 64GB Factory Unlocked T-Mobile AT&T Verizon Mint Condition,iPhone 12,12.0,False,64.0,Used,159.0,,,0.0,5.0,False
Apple iPhone 12 64GB Unlocked T-Mobile AT&T Verizon Very Good Condition,iPhone 12,12.0,False,64.0,Used,156.0,,,0.0,2.0,False
Apple iPhone 15 128GB Unlocked - Excellent,iPhone 15,15.0,False,128.0,Excellent - Refurbished,408.95,799.0,48.82,0.0,2295.0,False
Apple iPhone 12 64GB- GSM Unlocked (White) AT&T 5G LTE IOS WIFI- Good,iPhone 12,12.0,False,64.0,Used,144.0,,,0.0,6.0,False
Apple iPhone 12 64GB 128GB Factory Unlocked Verizon AT&T GSM + CDMA -5G LTE,iPhone 12,12.0,False,64.0,Used,145.0,,,0.0,1.0,False
Apple iPhone 12 64/128GB (GSM+CDMA) Fully Unlocked (5G) - Black/Purple,iPhone 12,12.0,False,128.0,Used,167.0,,,0.0,1.0,False
Apple iPhone 12 128GB/64GB Unlocked AT&T T-Mobile Verizon Very Good Condition,iPhone 12,12.0,False,64.0,Used,157.0,,,0.0,27.0,False
Apple iPhone 12 128GB Network Unlocked 64GB Verizon Mint Condition,iPhone 12,12.0,False,64.0,Used,163.0,,,0.0,17.0,False
Apple iPhone 12 128GB|64GB 5G Verizon Unlocked AT&T Tmobile Cricket,iPhone 12,12.0,False,64.0,Used,155.0,,,0.0,1.0,False
Apple iPhone 12 - 64GB 128GB - Black/Green (Unlocked) A2172 (CDMA + GSM),iPhone 12,12.0,False,64.0,Used,159.0,,,0.0,1.0,False
Apple iPhone 12 64GB 128GB Unlocked Smartphone T-Mobile Verizon AT&T 4G LTE,iPhone 12,12.0,False,64.0,Used,138.0,,,0.0,23.0,False
Apple iPhone 12 - 64-128GB - GSM Unlocked Verizon AT&T T-Mobile CDMA/GSM,iPhone 12,12.0,False,128.0,Used,145.0,,,0.0,7.0,False
Apple iPhone 12 - Factory Unlocked Verizon T-Mobile 64GB 128GB Clean IMEI,iPhone 12,12.0,False,64.0,Used,162.0,,,0.0,2.0,False
Apple iPhone 12 64GB Factory Unlocked T-Mobile Verizon WIFI IOS 5G,iPhone 12,12.0,False,64.0,Used,148.0,,,0.0,77.0,False
Apple iPhone 12 64GB 128GB Fully Unlocked 5G Smartphone - Good,iPhone 12,12.0,False,64.0,Used,151.0,,,0.0,18.0,False
Apple iPhone 12 Unlocked - 64GB 128GB - AT&T T-Mobile Verizon Smartphone,iPhone 12,12.0,False,64.0,Used,165.0,,,0.0,5.0,False
"Apple iPhone 12 6.1"" 64GB Unlocked ATT Verizon Tmobile (CDMA+GSM) 5G",iPhone 12,12.0,False,64.0,Used,147.0,,,0.0,1.0,False
Apple iPhone 12 128GB 64GB Factory Unlocked AT&T Verizon Mint Condition,iPhone 12,12.0,False,64.0,Used,162.0,,,0.0,2.0,False
Apple iPhone 12 64/128 - Fully Unlocked - All colors - Used Condition,iPhone 12,12.0,False,128.0,Used,156.0,,,0.0,252.0,False
Apple iPhone 12 64GB -White/Green/Black Unlocked Verizon US Cellular Cricket 5G,iPhone 12,12.0,False,64.0,Used,152.0,,,0.0,1.0,False
Apple iPhone 12 128GB|64GB 5G Unlocked Tmobile At&t Verizon CDMA/GSM iOS,iPhone 12,12.0,False,64.0,Used,144.0,,,0.0,5.0,False
Apple iPhone 12 64/128GB White/Purple 5G Unlocked Verizon AT&T Tmobile Good,iPhone 12,12.0,False,128.0,Used,164.0,,,0.0,1.0,False
Apple iPhone 12 (64GB 128GB) CDMA/GSM Unlocked Verizon AT&T Pristine 5G,iPhone 12,12.0,False,64.0,Used,153.0,,,0.0,1.0,False
Apple iPhone 12 128GB 64GB Fully Unlocked Verizon Cricket T-Mobile 5G Very Good,iPhone 12,12.0,False,64.0,Used,163.0,,,0.0,1.0,False
Apple iPhone 12 64GB/128GB Unlocked Verizon AT&T 5G LTE GOOD Condition!,iPhone 12,12.0,False,64.0,Used,149.0,,,0.0,1.0,False
Apple iPhone 12 -64GB 128GB- Unlocked Verizon Metro AT&T T-Mobile Smartphone,iPhone 12,12.0,False,64.0,Used,153.0,,,0.0,2.0,False
Apple iPhone 12 64GB 128GB GSM Unlocked Verizon Tracfone T-Mobile 5G iOS WIFI,iPhone 12,12.0,False,64.0,Used,154.0,,,0.0,4.0,False
Apple iPhone 12 (64GB-128GB) Fully Unlocked Verizon T-Mobile AT&T Pristine 5G,iPhone 12,12.0,False,64.0,Used,156.0,,,0.0,3.0,False
Apple iPhone 12 64GB 128GB Unlocked AT&T T-Mobile Verizon 5G (Green White Black,iPhone 12,12.0,False,64.0,Used,147.0,,,0.0,8.0,False
Apple iPhone 12 64GB 128GB Unlocked Verizon AT&T T-Mobile - Black White Purple,iPhone 12,12.0,False,64.0,Used,153.0,,,0.0,6.0,False
Apple iPhone 12 128GB|64GB Unlocked AT&T Verizon T-Mobile CDMA/GSM 5G iOS WIFI,iPhone 12,12.0,False,64.0,Used,153.0,,,0.0,63.0,False
Apple iPhone 12 64GB 128GB Unlocked Verizon ATT Cricket Wireless Black Green Re,iPhone 12,12.0,False,64.0,Used,145.0,,,0.0,4.0,False
Apple iPhone 12 64GB 128GB Unlocked Verizon AT&T T-Mobile 5G - Black Blue White,iPhone 12,12.0,False,64.0,Used,154.0,,,0.0,1.0,False
Apple iPhone 12 (64GB) Unlocked Verizon At&t T-Mobile 5G Capable Very Good,iPhone 12,12.0,False,64.0,Used,154.0,,,0.0,2.0,False
Apple iPhone 12 64GB/128GB Unlocked Verizon T-Mobile AT&T Dual SIM Face ID 5G,iPhone 12,12.0,False,64.0,Used,149.0,,,0.0,4.0,False
Apple iPhone 12 64/128GB Network Unlocked Good Condition,iPhone 12,12.0,False,128.0,Used,150.0,,,0.0,8.0,False
Apple iPhone 12 64GB 128GB iOS WIFI LTE 5G Unlocked Verizon Smartphone,iPhone 12,12.0,False,64.0,Used,150.0,,,0.0,1.0,False
Apple iPhone 12 64GB 128GB Unlocked Verizon WIFI iOS 4G LTE Blue Purple,iPhone 12,12.0,False,64.0,Used,161.0,,,0.0,4.0,False
Apple iPhone 12 64GB 128GB Unlocked Verizon AT&T T-Mobile Dual SIM - Face ID,iPhone 12,12.0,False,64.0,Used,154.0,,,0.0,3.0,False
"Apple iPhone 12 64GB 128GB GSM Unlocked Screen 6.1"" Verizon Att Very Good iOS",iPhone 12,12.0,False,64.0,Used,163.0,,,0.0,1.0,False
Apple iPhone 12 128/64GB Att Unlocked Straight Talk Purple Red White 5G LTE,iPhone 12,12.0,False,64.0,Used,159.0,,,0.0,1.0,False
Apple iPhone 12 64/28GB iOS Unlocked Verizon Att Black Blue Green Battery Good,iPhone 12,12.0,False,28.0,Used,151.0,,,0.0,4.0,False
Apple iPhone 12 64GB Unlocked Metro PCS US Cellular iOS Good 5G Clean IMEI,iPhone 12,12.0,False,64.0,Used,158.0,,,0.0,1.0,False
Apple iPhone 12 - GSM Unlocked T-Mobile Verizon - 64GB 128GB - All Colors,iPhone 12,12.0,False,64.0,Used,160.0,,,0.0,2.0,False
Apple iPhone 12 - GSM Unlocked Verizon AT&T Smartphone - 64GB 128GB - All Color,iPhone 12,12.0,False,64.0,Used,156.0,,,0.0,1.0,False
Apple iPhone 12 64/128GB Clean ESN GSM Unlocked Verizon At&t US Cellular 5G,iPhone 12,12.0,False,128.0,Used,150.0,,,0.0,1.0,False
New Apple iPhone 13 MINI 13 PRO MAX 128GB 256GB 512GB A2176 A2484 US Unlocked,iPhone 13 Mini,13.0,False,128.0,New,322.99,,,3.0,12.0,False
"Apple iPhone 12 64-128GB Factory Unlocked AT&T Spectrum Verizon Screen 6.1"" 5G",iPhone 12,12.0,False,128.0,Used,155.0,,,0.0,1.0,False
Apple iPhone 12 64/128GB Fully Unlocked Att Verizon TMobile 5G iOS SmartPhone,iPhone 12,12.0,False,128.0,Used,147.0,,,0.0,7.0,False
Apple iPhone 12 5G 64GB 128GB GSM Unlocked Verizon Att US Cellular Black Blue,iPhone 12,12.0,False,64.0,Used,161.0,,,0.0,1.0,False
Apple iPhone 12 Green Purple Red 64/128GB Fully Unlocked Verizon ATT Spectrum,iPhone 12,12.0,False,128.0,Used,161.0,,,0.0,3.0,False
Apple iPhone 12 128GB 64GB Factory Unlocked Verizon ATT 5G Dual 12MP camera,iPhone 12,12.0,False,64.0,Used,153.0,,,0.0,2.0,False
Apple iPhone 13 Unlocked Verizon AT&T T-Mobile Very Good 128GB 256GB 512GB,iPhone 13,13.0,False,128.0,Used,227.0,,,0.0,387.0,False
Apple iPhone 13 Green Pink Black 128GB 256GB 512GB GSM Unlocked Verizon Tmobile,iPhone 13,13.0,False,128.0,Used,220.0,,,0.0,2.0,False
Apple iPhone 13 128GB 512GB White / Blue Fully Unlocked Verizon AT&T 5G Good,iPhone 13,13.0,False,128.0,Used,214.0,,,0.0,5.0,False
Apple iPhone 13 Pink Green Red 128GB/512GB Factory Unlocked Verizon 5G Excellen,iPhone 13,13.0,False,128.0,Used,209.0,,,0.0,3.0,False
Apple iPhone 13 512GB 256GB 128GB Unlocked Verizon AT&T Green Blue 5G Good!,iPhone 13,13.0,False,128.0,Used,210.0,,,0.0,142.0,False
Apple iPhone 13 Unlocked Verizon 256/128GB -Blue Pink Red- Very Good Condition,iPhone 13,13.0,False,128.0,Used,229.0,,,0.0,2.0,False
Apple iPhone 13 128GB 512GB Starlight Green Red Unlocked Verizon Battery Good,iPhone 13,13.0,False,128.0,Used,199.0,,,0.0,2.0,False
Brand NEW Apple iPhone 13 Mini A2481 128GB 256GB 512GB Factory Unlocked GSM+CDMA,iPhone 13 Mini,13.0,False,128.0,New,321.01,,,2.0,6.0,False
Apple iPhone 13 128GB 256GB 5G Unlocked Verizon Tmobile Att Very Good Cosmetics,iPhone 13,13.0,False,128.0,Used,208.0,,,0.0,25.0,False
Apple iPhone 13 -Starlight Pink Green- 128/256GB Unlocked Verizon Att Excellent,iPhone 13,13.0,False,256.0,Used,204.0,,,0.0,12.0,False
Apple iPhone 13 256GB 128GB Midnight Starlight Pink Unlocked T-Mobile Verizon 5,iPhone 13,13.0,False,128.0,Used,199.0,,,0.0,21.0,False
Apple iPhone 13 128GB 256GB 512GB Unlocked Att 5G WiFi Clean IMEI Pink/White,iPhone 13,13.0,False,128.0,Used,200.0,,,0.0,1.0,False
Apple iPhone 13 128/256/512GB Unlocked Verizon 5G -Midnight Starlight- Pristine,iPhone 13,13.0,False,512.0,Used,205.0,,,0.0,2.0,False
Apple iPhone 13 128GB 512GB Unlocked GSM CDMA Verizon ATT TMobile 5G iOS,iPhone 13,13.0,False,128.0,Used,210.0,,,0.0,165.0,False
Apple iPhone 13 128GB Unlocked T-Mobile Very Good Condition iOS 5G LTE GSM,iPhone 13,13.0,False,128.0,Used,205.0,,,0.0,4.0,False
Apple iPhone 13 128GB 5G Unlocked Verizon AT&T Pristine Clean ESN iOS,iPhone 13,13.0,False,128.0,Used,208.0,,,0.0,4.0,False
Apple iPhone 13 128GB Green/Black Unlocked Verizon 5G TMobile Good Condition,iPhone 13,13.0,False,128.0,Used,207.0,,,0.0,5.0,False
Apple iPhone 13 128GB iOS Unlocked 5G Verizon AT&T T-Mobile Clean IMEI WiFi,iPhone 13,13.0,False,128.0,Used,208.0,,,0.0,2.0,False
Apple iPhone 12 64GB - Unlocked AT&T Verizon T-Mobile Dual SIM 5G SmartPhone,iPhone 12,12.0,False,64.0,Used,147.0,,,0.0,5.0,False
Apple iPhone 13 5G Red/Green 128GB 256GB Unlocked Verizon iOS Smartphone,iPhone 13,13.0,False,128.0,Used,205.0,,,0.0,1.0,False
Apple iPhone 12 128/64GB -White Purple Red- Unlocked Verizon T-Mobile LTe 5G,iPhone 12,12.0,False,64.0,Used,139.0,,,0.0,3.0,False
Apple iPhone 13 iOS 5G 128GB 256GB Unlocked Clean ESN AT&T T-Mobile LTE,iPhone 13,13.0,False,128.0,Used,208.0,,,0.0,2.0,False
Apple iPhone 13 128/512GB Unlocked Verizon Midnight/Starlight Pristine Conditio,iPhone 13,13.0,False,512.0,Used,209.0,,,0.0,1.0,False
Apple iPhone 12 64GB Factory Unlocked T-Mobile Verizon 5G Mint Condition,iPhone 12,12.0,False,64.0,Used,156.0,,,0.0,1.0,False
Apple iPhone 12 128GB & 64GB 5G LTE Unlocked Verizon Tmobile ATT,iPhone 12,12.0,False,64.0,Used,147.0,,,0.0,2.0,False
Apple iPhone 12 All Colors - 64GB 128GB - Unlocked Verizon ATT Tmobile Clean ES,iPhone 12,12.0,False,64.0,Used,149.0,,,0.0,3.0,False
Apple iPhone 12 (64GB/128GB) Unlocked Tmobile Verizon Metro PCS Att 5G LTe,iPhone 12,12.0,False,64.0,Used,156.0,,,0.0,1.0,False
Apple iPhone 13 Unlocked 128GB Black/White T-Mobile AT&T Verizon 5G GSM,iPhone 13,13.0,False,128.0,Used,214.0,,,0.0,1.0,False
Apple iPhone 12 Unlocked 128GB 64GB | Verizon T-Mobile AT&T | Very Good,iPhone 12,12.0,False,64.0,Used,155.0,,,0.0,8.0,False
"Apple iPhone 12 128GB 64GB iOS GSM Unlocked Verizon ATT Screen 6.1"" 5G",iPhone 12,12.0,False,64.0,Used,142.0,,,0.0,2.0,False
Apple iPhone 12 5G 64GB 128GB Unlocked Verizon 🍎Very Good Blue/White iOS WiFi,iPhone 12,12.0,False,64.0,Used,157.0,,,0.0,2.0,False
Apple iPhone 12 - 64-128GB - Fully Unlocked - (CDMA+GSM) - EXCELLENT Condition,iPhone 12,12.0,False,128.0,Used,160.0,,,0.0,35.0,False
Apple iPhone 13 512/128GB T-Mobile AT&T Verizon Unlocked 5G GSM Battery Good,iPhone 13,13.0,False,128.0,Used,226.0,,,0.0,2.0,False
Apple iPhone 13 -Pink Green Red- Unlocked Verizon T-Mobile 128GB 512GB Pristine,iPhone 13,13.0,False,128.0,Used,217.0,,,0.0,1.0,False
Apple iPhone 13 128GB 256GB 5G GSM Unlocked ATT Verizon Smartphone,iPhone 13,13.0,False,128.0,Used,213.0,,,0.0,1.0,False
Apple iPhone 12 Unlocked 64GB 128GB | Verizon T-Mobile AT&T | Very Good,iPhone 12,12.0,False,64.0,Used,145.0,,,0.0,1.0,False
Apple iPhone 13 128GB 512GB Fully Unlocked Verizon AT&T Spectrum Smartphone,iPhone 13,13.0,False,128.0,Used,218.0,,,0.0,1.0,False
Apple iPhone 12 128GB 64GB Clean ESN Factory Unlocked Att Verizon Very Good,iPhone 12,12.0,False,64.0,Used,153.0,,,0.0,4.0,False
Apple iPhone 13 128GB 512GB GSM Unlocked Verizon 5G iOS Smartphone Good,iPhone 13,13.0,False,128.0,Used,211.0,,,0.0,1.0,False
Apple iPhone 12 (64GB/128GB) 5G Purple Unlocked Verizon Metro PCS At&t Wi-Fi iO,iPhone 12,12.0,False,64.0,Used,151.0,,,0.0,2.0,False
Apple iPhone 13 Unlocked Verizon ATT 128GB 512GB 5G Pink/Midnight/Starlight,iPhone 13,13.0,False,128.0,Used,212.0,,,0.0,3.0,False
Apple iPhone 13 128GB 512GB Unlocked Verizon AT&T Good Red/Green/Blue,iPhone 13,13.0,False,128.0,Used,223.0,,,0.0,7.0,False
Apple iPhone 13 128GB 256GB GSM+CDMA Unlocked Verizon AT&T -Red Blue Black,iPhone 13,13.0,False,128.0,Used,217.0,,,0.0,6.0,False
Apple iPhone 13 128GB 256GB Unlocked Verizon AT&T Pink/Red 5G GSM iOS,iPhone 13,13.0,False,128.0,Used,201.0,,,0.0,11.0,False
Apple iPhone 12 64/128GB 5G Unlocked Verizon ATT Dual SIM (Nano‑SIM/eSIM),iPhone 12,12.0,False,128.0,Used,149.0,,,0.0,1.0,False
Apple iPhone 12 64GB 128GB Unlocked Verizon AT&T Cricket Wireless MagSafe,iPhone 12,12.0,False,64.0,Used,159.0,,,0.0,2.0,False
Apple iPhone 13 128GB 256GB -Pristine- Unlocked Verizon AT&T 5G Blue White,iPhone 13,13.0,False,128.0,Used,215.0,,,0.0,1.0,False
Apple iPhone 13 5G LTE 128GB 256GB GSM Unlocked Verizon AT&T US Cellular,iPhone 13,13.0,False,128.0,Used,210.0,,,0.0,4.0,False
Apple iPhone 13 512GB 128GB Factory Unlocked Verizon T-Mobile Straight Talk 5G,iPhone 13,13.0,False,128.0,Used,206.0,,,0.0,2.0,False
Apple iPhone 13 Unlocked 128GB iOS GSM AT&T TMobile Verizon Pristine Condition,iPhone 13,13.0,False,128.0,Used,205.0,,,0.0,1.0,False
Apple iPhone 12 64GB 128GB 5G Unlocked Verizon ATT T-Mobile Pristine Condition,iPhone 12,12.0,False,64.0,Used,163.0,,,0.0,1.0,False
Apple iPhone 13 128GB 512GB Unlocked AT&T Midnight/Starlight 5G Very Good,iPhone 13,13.0,False,128.0,Used,207.0,,,0.0,5.0,False
"Apple iPhone 12 5G Unlocked - Purple, Red, 64GB, 128GB, Excellent Condition",iPhone 12,12.0,False,64.0,Used,160.0,,,0.0,2.0,False
Apple iPhone 12 64GB 128GB Factory Unlocked Verizon AT&T LTE WIFI 5G,iPhone 12,12.0,False,64.0,Used,153.0,,,0.0,1.0,False
"Apple iPhone 12 64GB/128GB - Black, Blue, Green - Unlocked, Verizon, AT&T, 5G",iPhone 12,12.0,False,64.0,Used,156.0,,,0.0,1.0,False
"Apple iPhone 12 128GB/64GB Mint - Unlocked, Verizon, T-Mobile, Black, Blue, Red",iPhone 12,12.0,False,64.0,Used,157.0,,,0.0,1.0,False
New Sealed Apple iPhone 13 MINI A2481 128GB 256GB 512GB Factory Unlocked US,iPhone 13 Mini,13.0,False,128.0,New,323.99,,,2.0,1.0,False
"Apple iPhone 13 Mint - 128GB/256GB/512GB, Midnight/Starlight, Verizon/T-Mobile",iPhone 13,13.0,False,128.0,Used,219.0,,,0.0,1.0,False
"Apple iPhone 13 128GB/512GB in Midnight Blue, Pink, Green - Good Condition",iPhone 13,13.0,False,128.0,Used,226.0,,,0.0,1.0,False
"Apple iPhone 13 Unlocked Verizon - 128GB, 512GB, Good Condition, Multiple Color",iPhone 13,13.0,False,128.0,Used,218.0,,,0.0,1.0,False
"Apple iPhone 13 128/256/512GB Midnight, Starlight, Pink - Unlocked, Verizon, 5G",iPhone 13,13.0,False,512.0,Used,207.0,,,0.0,1.0,False
"Apple iPhone 14 Plus 128GB/256GB - Mint Condition - Midnight, Starlight, Blue",iPhone 14 Plus,14.0,False,128.0,Used,260.0,,,0.0,186.0,False
"Apple iPhone 14 Plus 128GB/256GB - Good Condition, Midnight, Starlight, Red - 5",iPhone 14 Plus,14.0,False,128.0,Used,265.0,,,0.0,14.0,False
"Apple iPhone 14 Plus 128GB/256GB - Unlocked, Verizon, T-Mobile 5G",iPhone 14 Plus,14.0,False,128.0,Used,263.0,,,0.0,10.0,False
"iPhone 14 Plus 128GB/256GB - Midnight, Starlight, Red - Verizon & T-Mobile 5G",iPhone 14 Plus,14.0,False,128.0,Used,263.0,,,0.0,2.0,False
"Apple iPhone 13 Mint 128GB/256GB/512GB - Verizon, T-Mobile Options Available",iPhone 13,13.0,False,128.0,Used,214.0,,,0.0,2.0,False
"Apple iPhone 13 128GB/512GB Unlocked - Verizon, AT&T - Midnight, Green, Red",iPhone 13,13.0,False,128.0,Used,213.0,,,0.0,1.0,False
"Apple iPhone 13 - Unlocked, Very Good Condition, 128GB/256GB/512GB Available",iPhone 13,13.0,False,128.0,Used,223.0,,,0.0,78.0,False
"Apple iPhone 12 128GB Unlocked - Good Condition - Black, Green, Red",iPhone 12,12.0,False,128.0,Used,153.0,,,0.0,1.0,False
Apple iPhone 12 64GB/128GB Unlocked - Verizon/AT&T - Fair Condition,iPhone 12,12.0,False,64.0,Used,141.0,,,0.0,5.0,False
"Apple iPhone 13 Fair Condition - 128GB/256GB/512GB, Unlocked, Colors Available",iPhone 13,13.0,False,128.0,Used,219.0,,,0.0,5.0,False
"Apple iPhone 13 128GB - Unlocked, Verizon, AT&T, T-Mobile - Free Shipping!",iPhone 13,13.0,False,128.0,Used,215.0,,,0.0,90.0,False
"Apple iPhone 13 128/256GB 5G Unlocked - Midnight, Blue, Pink, T-Mobile, Shippin",iPhone 13,13.0,False,256.0,Used,216.0,,,0.0,3.0,False
Apple iPhone 13 128GB Unlocked - Very Good Condition - Free Shipping!,iPhone 13,13.0,False,128.0,Used,227.0,,,0.0,3.0,False
"Apple iPhone 13 128GB/256GB - Very Good Condition - Verizon, AT&T, T-Mobile",iPhone 13,13.0,False,128.0,Used,220.0,,,0.0,4.0,False
"Apple iPhone 13 Unlocked - 128GB & 256GB - Midnight Blue, Pink, Green",iPhone 13,13.0,False,128.0,Used,225.0,,,0.0,3.0,False
Apple iPhone 12 128GB 64GB Fully Unlocked Verizon ATT Metro PCS- Black Blue Red,iPhone 12,12.0,False,64.0,Used,155.0,,,0.0,9.0,False
NEW SEALEDApple iPhone 14 5G FACTORY UNLOCKED 512G/256GB/128GB 2 YEAR WARRANTY,iPhone 14,14.0,False,128.0,New,403.95,,,5.0,1.0,False
New Apple iPhone 14 PRO MAX A2651 128/256/512GB Unlocked ALL COLOR & MEMORY USA,iPhone 14 Pro Max,14.0,True,512.0,New,699.88,,,2.0,1.0,False
New Sealed Apple iPhone 13/iPhone 14/14 Pro Max Factory Unlocked GSM+CDMA US,iPhone 13,13.0,False,128.0,New,409.95,,,10.0,7.0,False
Apple iPhone 13 512GB 256GB 128GB Fully Unlocked Verizon US Cellular Pink/Green,iPhone 13,13.0,False,128.0,Used,212.0,,,0.0,4.0,False
Apple iPhone 13 128GB Unlocked Verizon Sprint AT&T 5G Very Good Condition,iPhone 13,13.0,False,128.0,Used,210.0,,,0.0,2.0,False
Apple Iphone 13 Mini 128/256/512GB Factory Unlocked ALL CARRIERS GSM CDMA A+,iPhone 13 Mini,13.0,False,512.0,Open Box,327.55,,,2.0,1.0,False
Apple iPhone 14 Unlocked Verizon ATT 5G 128GB/512GB Very Good Condition,iPhone 14,14.0,False,128.0,Used,243.0,,,0.0,1.0,False
Apple iPhone 14 256GB 128GB Unlocked Verizon AT&T Metro PCS Yellow/Midnight,iPhone 14,14.0,False,128.0,Used,236.0,,,0.0,1.0,False
Apple iPhone 14 Unlocked Verizon Good SmartPhone (128GB 256GB 512GB),iPhone 14,14.0,False,128.0,Used,237.0,,,0.0,6.0,False
Apple iPhone 14 512GB 256GB 128GB Verizon/Unlocked 5G All Colors,iPhone 14,14.0,False,128.0,Used,239.0,,,0.0,23.0,False
Apple iPhone 14 128GB 256GB Unlocked Verizon Metro PCS ATT Yellow Blue Red,iPhone 14,14.0,False,128.0,Used,221.0,,,0.0,3.0,False
Apple iPhone 14 -Very GOOD- 128GB 512GB Unlocked Verizon AT&T Cricket 5G,iPhone 14,14.0,False,128.0,Used,232.0,,,0.0,2.0,False
Apple iPhone 14 256GB 128GB 5G All Colors - Unlocked Verizon Tracfone 5G,iPhone 14,14.0,False,128.0,Used,236.0,,,0.0,8.0,False
Apple iPhone 14 Unlocked -128GB 512GB- GOOD Yellow/Midnight/Starlight,iPhone 14,14.0,False,128.0,Used,225.0,,,0.0,2.0,False
Apple iPhone 14 256GB|128GB (Red/Blue/Yellow) Unlocked Verizon ATT Excellent,iPhone 14,14.0,False,128.0,Used,240.0,,,0.0,2.0,False
Apple iPhone 14 128GB 256GB Unlocked Verizon GSM CDMA iOS WiFi 4G,iPhone 14,14.0,False,128.0,Used,236.0,,,0.0,1.0,False
Apple iPhone 14 128GB 256GB Midnight/Starlight ATT Unlocked CDMA 4G,iPhone 14,14.0,False,128.0,Used,219.0,,,0.0,1.0,False
Apple iPhone 14 128GB 256GB 512GB Unlocked Verizon Midnight/Starlight 5G,iPhone 14,14.0,False,128.0,Used,237.0,,,0.0,2.0,False
Apple iPhone 14 128GB 256GB Unlocked Verizon AT&T 5G GSM CDMA iOS,iPhone 14,14.0,False,128.0,Used,222.0,,,0.0,1.0,False
Apple iPhone 14 128GB 256GB Unlocked Verizon AT&T T-Mobile 5G Pristine iOS,iPhone 14,14.0,False,128.0,Used,235.0,,,0.0,2.0,False
Apple iPhone 14 128GB 256GB 512GB Unlocked AT&T Starlight Midnight Good,iPhone 14,14.0,False,128.0,Used,223.0,,,0.0,1.0,False
"New Apple iPhone 13, 128/256/512GB - Factory Unlocked - Sealed Box - All colors",iPhone 13,13.0,False,512.0,New,432.12,,,2.0,2.0,False
Apple iPhone 14 Unlocked Verizon 128GB 256GB AT&T T-Mobile Pristine 5G,iPhone 14,14.0,False,128.0,Used,224.0,,,0.0,1.0,False
NEW SEALED APPLE IPHONE 14 PRO MAX 128GB/256GB/512GB FACTORY UNLOCKED GSM CDMA,iPhone 14 Pro Max,14.0,True,128.0,New,673.99,,,2.0,8.0,False
Apple iPhone 14 128GB 512GB Unlocked Verizon iOS AT&T T-Mobile Pristine 5G,iPhone 14,14.0,False,128.0,Used,224.0,,,0.0,2.0,False
Apple iPhone 14 128GB 256GB Unlocked AT&T T-Mobile 5G LTE iOS WiFi,iPhone 14,14.0,False,128.0,Used,229.0,,,0.0,1.0,False
Apple iPhone 14 128GB 256GB Unlocked Verizon AT&T T-Mobile 5G Clean ESN,iPhone 14,14.0,False,128.0,Used,232.0,,,0.0,2.0,False
Apple iPhone 14 128GB 256GB 512GB Unlocked AT&T Midnight Stalight 5G,iPhone 14,14.0,False,128.0,Used,227.0,,,0.0,2.0,False
Apple iPhone 14 Unlocked Verizon AT&T T-Mobile 128GB 5G iOS WiFi,iPhone 14,14.0,False,128.0,Used,216.0,,,0.0,1.0,False
Apple iPhone 14 128GB 512GB Unlocked Verizon AT&T GSM CDMA 5G,iPhone 14,14.0,False,128.0,Used,243.0,,,0.0,1.0,False
Apple iPhone 14 128GB 256GB AT&T Unlocked Verizon T-Mobile 5G WiFi,iPhone 14,14.0,False,128.0,Used,225.0,,,0.0,10.0,False
Apple iPhone 14 128GB 256GB 512GB Unlocked AT&T Very Good Red Starlight,iPhone 14,14.0,False,128.0,Used,225.0,,,0.0,1.0,False
Apple iPhone 14 128GB 256GB Unlocked Verizon Very Good iOS 5G LTE,iPhone 14,14.0,False,128.0,Used,218.0,,,0.0,1.0,False
Apple iPhone 14 128GB 256GB Unlocked AT&T T-Mobile Pristine Smartphone,iPhone 14,14.0,False,128.0,Used,238.0,,,0.0,12.0,False
Apple iPhone 13 128GB 256GB Pink/Green Unlocked Verizon T-Mobile Good,iPhone 13,13.0,False,128.0,Used,229.0,,,0.0,1.0,False
Apple iPhone 14 128GB 256GB GSM Unlocked Verizon 5G T-Mobile Pristine,iPhone 14,14.0,False,128.0,Used,227.0,,,0.0,2.0,False
"Apple iPhone 14 Unlocked 128GB/256GB - 5G LTE, Free Shipping & Returns",iPhone 14,14.0,False,128.0,Used,229.0,,,0.0,1.0,False
Apple iPhone 13 128GB 512GB GSM Pink Blue Unlocked Verizon T-Mobile,iPhone 13,13.0,False,128.0,Used,211.0,,,0.0,1.0,False
Apple iPhone 13 128GB 256GB Blue White Unlocked Verizon T-Mobile Good,iPhone 13,13.0,False,128.0,Used,206.0,,,0.0,1.0,False
"Apple iPhone 13 - 128GB/256GB - Unlocked - Mint Condition, Colors Available",iPhone 13,13.0,False,128.0,Used,224.0,,,0.0,20.0,False
Apple iPhone 14 128GB 256GB 512GB Unlocked Verizon Red Midnight 5G,iPhone 14,14.0,False,128.0,Used,233.0,,,0.0,1.0,False
Apple iPhone 14 Unlocked Verizon AT&T 128GB 512GB Good 5G,iPhone 14,14.0,False,128.0,Used,226.0,,,0.0,1.0,False
